556, -11, 1087
588, -165, 1049
424, -135, 954
219, 97, 883
219, 97, 883
106, 164, 905
-109, 242, 872
-725, 550, 745
-1229, 981, 755
-1486, 1102, 752
-,-,-
-88, 795, 746
-33, 854, 980
-33, 854, 980
15, 1008, 1212
0, 1321, 1344
-128, 1627, 1526
-431, 1724, 1517
-753, 1684, 1397
-864, 1581, 1211
-853, 1431, 908
-715, 1177, 580
-615, 953, 273
-529, 848, 226
-533, 704, 358
-533, 704, 358
-525, 477, 413
-473, 228, 402
-439, 26, 376
-486, -81, 324
-515, 8, 261
-551, 12, 138
-551, 12, 138
-572, 149, 27
-645, 243, -65
-799, 407, -176
-947, 553, -346
-1052, 658, -244
-1098, 586, 58
-983, 622, 76
-983, 622, 76
-967, 750, 18
-922, 953, 168
-681, 1005, 508
-314, 883, 728
4, 715, 844
4, 715, 844
208, 595, 721
272, 744, 784
278, 894, 962
367, 833, 948
367, 833, 948
534, 600, 858
673, 369, 671
658, 244, 618
620, 135, 619
588, 37, 605
588, 37, 605
568, -40, 576
598, -125, 630
654, -192, 698
663, -246, 811
598, -208, 993
598, -208, 993
477, -148, 1133
175, -76, 1190
-544, 214, 938
-1535, 908, 921
-1841, 1367, 940
-1709, 1173, 714
-1758, 1214, 441
-1852, 1429, 427
-1776, 1253, 526
-,-,-
-260, 1042, 698
-265, 1113, 866
-264, 1151, 1030
-311, 1343, 1043
-384, 1675, 1117
-474, 1944, 1240
-620, 1871, 1234
-681, 1585, 1081
-821, 1227, 975
-850, 1183, 699
-873, 1156, 537
-842, 1009, 402
-696, 800, 250
-544, 530, 14
-481, 299, -39
-481, 299, -39
-386, 50, 74
-341, -147, 191
-376, -105, 227
-430, -55, 52
-465, 49, -112
-614, 116, -166
-737, 354, -212
-882, 576, -253
-882, 576, -253
-1002, 658, -182
-1075, 756, -192
-1087, 848, -362
-1172, 950, -34
-1022, 824, 400
-613, 641, 631
-229, 683, 449
-85, 727, 426
-52, 769, 761
86, 753, 938
86, 753, 938
335, 653, 896
571, 506, 786
659, 438, 974
720, 368, 1026
779, 288, 913
779, 288, 913
759, 243, 814
684, 269, 835
580, 330, 799
424, 356, 674
424, 356, 674
355, 254, 662
298, 134, 645
159, 98, 619
-54, 198, 528
-156, 198, 538
-156, 333, 538
-156, 354, 664
-320, 233, 811
-900, 427, 754
-1568, 1084, 895
-1955, 1367, 1132
-1817, 1398, 1090
-1637, 1174, 852
-,-,-
-358, 659, 445
-336, 601, 435
-263, 713, 375
-197, 802, 397
-137, 918, 610
-196, 996, 879
-265, 1201, 1029
-399, 1564, 1001
-713, 1812, 1102
-951, 1773, 1246
-951, 1773, 1246
-1011, 1648, 1133
-942, 1534, 683
-942, 1534, 683
-775, 1181, 528
-591, 827, 356
-514, 659, 161
-521, 548, 68
-457, 360, 59
-367, 69, 196
-398, -352, 359
-398, -352, 359
-517, -368, 331
-634, -41, -151
-683, 134, -536
-876, 313, -231
-1039, 510, -217
-1289, 968, -433
-1579, 1443, -543
-1436, 1469, -182
-860, 938, 168
-219, 522, 305
155, 269, 402
215, 264, 932
289, 355, 1111
289, 355, 1111
486, 326, 962
549, 446, 850
472, 579, 902
359, 618, 958
318, 593, 873
318, 593, 873
282, 550, 775
245, 471, 797
293, 374, 794
343, 234, 792
335, 114, 739
335, 114, 739
255, 103, 718
303, 46, 817
451, 90, 971
377, 80, 1066
377, 80, 1066
34, 180, 913
-458, 501, 863
-644, 545, 870
-783, 399, 663
-1367, 856, 350
-1872, 1366, 283
-1932, 1543, 272
-1728, 1543, 387
-1728, 1435, 387
-1505, 1199, 516
