406, -1061, 1998
97, -652, 1998
145, -294, 1663
228, -124, 1323
350, 156, 1385
596, 519, 1355
596, 519, 1355
-,-,-
556, 38, 221
281, 480, 17
-49, 568, -593
-19, 576, -445
-356, 608, 199
-406, 633, 634
-406, 633, 634
-436, 485, 556
-425, 262, 177
-390, 97, 271
-104, 44, 476
254, 57, 823
546, -32, 1137
546, -32, 1137
745, -315, 1525
963, -500, 1926
1151, -615, 1998
1045, -757, 1998
931, -1026, 1998
612, -1043, 1998
382, -861, 1998
249, -604, 1974
181, -323, 1731
165, 6, 1595
93, 430, 1256
93, 430, 1256
262, 660, 735
-,-,-
-14, 417, -412
-1, 564, -402
-186, 885, -180
-366, 1050, 181
-153, 1088, 325
97, 998, 635
-9, 704, 753
-9, 704, 753
264, 417, 845
431, 70, 989
490, -186, 1210
174, -300, 1807
138, -480, 1998
138, -480, 1998
245, -851, 1998
326, -1311, 1998
149, -1385, 1998
-201, -1191, 1998
-204, -856, 1977
73, -591, 1460
364, -331, 1420
521, -135, 1373
532, 70, 1458
528, 253, 1301
-,-,-
-537, 589, -17
65, 565, -314
94, 728, -131
94, 728, 249
62, 826, 249
-136, 833, 398
157, 760, 566
234, 577, 729
158, 248, 694
158, 248, 694
385, -152, 1010
406, -564, 1346
254, -834, 1821
107, -991, 1998
424, -1218, 1998
598, -1364, 1998
508, -1229, 1998
303, -976, 1998
-40, -735, 1616
-76, -602, 1274
320, -376, 1220
616, -19, 1400
-,-,-
131, 480, -368
287, 577, -379
-85, 784, -24
-104, 812, 289
-277, 773, 116
-277, 773, 116
-204, 746, 142
-58, 633, 195
110, 506, 506
455, 301, 869
576, 16, 1119
474, -261, 1631
474, -261, 1631
337, -577, 1998
35, -1221, 1998
350, -1703, 1998
549, -1680, 1998
244, -1346, 1998
0, -941, 1998
70, -545, 1761
168, -237, 1218
309, 121, 1027
420, 434, 830
751, 658, 774
-,-,-
404, 280, -194
108, 451, -313
-391, 669, -275
-416, 717, -288
130, 757, -187
101, 766, 390
-86, 610, 551
-86, 610, 551
-61, 475, 573
414, 331, 744
550, 71, 907
504, -509, 1356
332, -1076, 1910
-36, -1198, 1998
190, -1385, 1998
473, -1430, 1998
394, -1288, 1998
177, -976, 1818
177, -976, 1818
-14, -617, 1394
-50, -353, 1201
-56, -60, 1102
-,-,-
301, 478, -242
-129, 657, -658
-323, 852, -465
-194, 994, 196
119, 1037, 832
-44, 824, 1068
-15, 558, 1033
-15, 558, 1033
220, 275, 1090
250, -154, 1036
79, -706, 1314
-274, -1045, 1980
-395, -1213, 1998
0, -1321, 1972
591, -1324, 1936
890, -1194, 1998
726, -989, 1961
375, -743, 1579
121, -536, 1004
-84, -464, 984
168, -255, 1369
246, 39, 1553
246, 39, 1553
148, 352, 1287
516, 561, 1001
-,-,-
146, -84, 246
111, 2, -49
111, 2, -49
-64, 193, -98
37, 314, -4
40, 504, 98
40, 504, 98
4, 614, 284
53, 647, 592
219, 560, 601
219, 560, 601
328, 436, 590
285, 314, 840
381, -4, 1011
436, -514, 1367
227, -751, 1931
-431, -833, 1998
-588, -1342, 1998
-528, -1522, 1998
-272, -1257, 1998
80, -780, 1998
331, -457, 1924
331, -457, 1924
431, -272, 1489
378, -142, 1314
476, 171, 1232
391, 403, 1174
-,-,-
-298, 286, -600
-410, 505, -505
-609, 754, -117
-349, 823, -3
26, 838, 133
220, 778, 557
220, 778, 557
553, 588, 1032
741, 313, 1454
602, -69, 1296
-34, -328, 1308
-501, -810, 1543
-442, -1256, 1935
-74, -1397, 1998
164, -1349, 1998
131, -1222, 1998
177, -980, 1998
161, -652, 1784
286, -454, 1314
294, -301, 1147
294, -301, 1147
355, -44, 1156
-,-,-
-180, 522, -327
-180, 522, -327
-245, 778, -215
-275, 887, 73
-185, 874, 363
96, 714, 586
214, 511, 858
247, 234, 948
247, 234, 948
220, -282, 935
15, -735, 1383
-346, -769, 1965
-418, -976, 1998
56, -1226, 1998
452, -1215, 1998
579, -990, 1998
435, -686, 1852
293, -460, 1363
345, -402, 1062
466, -321, 1275
343, -105, 1359
198, 179, 1270
198, 179, 1270
-,-,-
143, 123, -295
268, 274, 61
38, 511, 91
-201, 622, 80
-201, 622, 80
-215, 732, -3
94, 682, 197
71, 547, 657
-102, 321, 733
-102, 321, 733
204, 89, 1012
344, -313, 1115
258, -699, 1630
-133, -925, 1998
-76, -1140, 1998
356, -1360, 1998
406, -1370, 1998
351, -1133, 1998
393, -780, 1998
357, -526, 1689
362, -328, 1099
317, -61, 1047
260, 245, 1085
-,-,-
-1, 696, 329
-1, 696, 329
-315, 757, 550
-181, 733, 504
-29, 676, 443
154, 595, 507
358, 445, 834
358, 445, 834
505, 155, 823
477, -318, 716
505, -879, 1320
195, -1130, 1998
-187, -1348, 1998
-126, -1415, 1998
288, -1389, 1998
506, -1150, 1998
478, -839, 1932
392, -561, 1684
417, -354, 1324
441, -273, 872
398, -141, 855
398, -141, 855
356, 123, 1198
568, 364, 1306
-,-,-
167, 197, -301
84, 256, -559
-862, 605, -148
-1050, 775, 15
-73, 811, 61
-73, 811, 61
78, 785, 478
-114, 665, 644
322, 546, 855
709, 355, 935
709, 355, 935
702, -8, 1072
377, -632, 1656
75, -1159, 1996
-376, -1327, 1998
-448, -1476, 1998
-47, -1375, 1998
197, -1028, 1998
302, -681, 1895
223, -461, 1245
188, -317, 862
288, -121, 1033
499, 177, 1169
-,-,-
-34, 567, -437
-264, 772, -236
-528, 855, 406
-351, 863, 487
-351, 863, 487
160, 725, 602
121, 525, 787
225, 290, 720
486, -48, 1011
464, -535, 1221
254, -770, 1645
60, -921, 1998
60, -921, 1998
297, -1227, 1998
590, -1395, 1998
406, -1295, 1998
238, -1013, 1998
230, -720, 1741
253, -490, 1147
290, -300, 1148
331, -31, 1372
376, 164, 1182
500, 332, 1034
-,-,-
495, 258, 230
495, 258, 230
397, 522, -154
86, 673, -163
-276, 738, 5
-249, 726, 268
-270, 636, 392
-91, 499, 491
-91, 499, 491
-89, 325, 737
95, 110, 551
42, -142, 714
97, -441, 1227
97, -441, 1227
497, -753, 1851
486, -914, 1998
266, -1171, 1998
274, -1373, 1998
298, -1277, 1998
358, -976, 1998
392, -693, 1992
349, -488, 1504
244, -306, 1068
130, -126, 993
266, 142, 1069
395, 422, 1105
-,-,-
103, 525, -577
213, 737, -466
213, 737, -466
-3, 893, 341
-76, 887, 407
281, 825, 265
248, 668, 641
59, 423, 752
59, 423, 752
185, 135, 900
206, -348, 1271
294, -626, 1821
-180, -746, 1998
101, -968, 1998
520, -1275, 1998
639, -1363, 1998
641, -1184, 1998
504, -905, 1998
327, -592, 1781
327, -592, 1781
235, -391, 1230
109, -103, 1077
-,-,-
228, 92, 222
228, 92, 222
349, 293, -122
77, 486, 64
-184, 600, 481
-184, 600, 481
-168, 599, 752
45, 492, 509
347, 343, 274
317, 251, 268
280, 105, 387
280, 105, 387
299, -90, 696
100, -579, 1195
-229, -1007, 1693
-214, -1156, 1980
262, -1165, 1998
587, -1198, 1998
563, -1071, 1998
399, -810, 1998
490, -589, 1998
572, -419, 1831
599, -182, 1694
617, 166, 1684
-,-,-
297, 478, -152
297, 478, -152
26, 752, -109
-297, 915, 188
-399, 919, 604
-12, 809, 330
328, 580, 310
195, 376, 811
195, 376, 811
185, 111, 756
86, -337, 784
140, -850, 1310
-101, -1041, 1996
-108, -1200, 1998
322, -1303, 1998
690, -1422, 1998
713, -1232, 1998
515, -878, 1998
463, -499, 1698
539, -307, 1050
588, -100, 1042
465, 228, 1208
465, 228, 1208
-,-,-
119, 182, -25
114, 359, -735
114, 359, -735
-35, 608, -620
-54, 923, -259
114, 985, 20
105, 923, 498
-52, 720, 724
-128, 501, 747
-128, 501, 747
-33, 136, 718
8, -480, 1024
24, -1018, 1684
45, -1179, 1998
-10, -1234, 1998
173, -1307, 1900
629, -1321, 1968
761, -1117, 1998
476, -807, 1966
439, -610, 1475
509, -562, 1233
703, -353, 1493
703, -353, 1493
-,-,-
-259, 489, -103
-344, 507, -157
-171, 737, -128
-21, 760, 131
-199, 681, 622
-199, 681, 622
233, 527, 852
639, 291, 778
656, -18, 756
355, -478, 1016
115, -752, 1602
-48, -989, 1956
-73, -1285, 1998
27, -1456, 1965
476, -1312, 1998
736, -1038, 1998
710, -783, 1738
710, -783, 1738
709, -548, 1374
677, -327, 1477
430, -18, 1576
608, 168, 1551
-,-,-
244, 285, 189
404, 453, -151
23, 614, -231
23, 614, 269
-453, 651, 269
-501, 639, 602
-208, 563, 771
-85, 394, 614
149, 236, 639
348, 138, 683
348, 138, 683
582, 3, 876
789, -174, 1253
523, -455, 1763
256, -919, 1986
390, -1285, 1980
632, -1279, 1998
641, -1181, 1998
626, -1016, 1998
470, -792, 1805
317, -621, 1247
229, -457, 1072
229, -457, 1072
79, -172, 1250
-54, 58, 1434
-,-,-
58, 303, -427
9, 550, -173
-429, 709, -383
-520, 765, -116
90, 768, 470
294, 655, 723
108, 452, 671
108, 452, 671
154, 215, 803
105, -187, 878
443, -592, 1411
326, -881, 1990
359, -1127, 1994
554, -1387, 1980
785, -1489, 1998
994, -1222, 1998
971, -793, 1998
950, -422, 1731
729, -142, 1047
-,-,-
489, 300, -258
216, 511, -433
-418, 802, -25
-257, 931, 492
18, 885, 508
-5, 799, 436
-5, 799, 436
-33, 653, 499
149, 478, 765
350, 247, 620
161, -244, 849
161, -244, 849
100, -875, 1504
175, -1240, 1973
516, -1298, 1998
685, -1490, 1998
691, -1635, 1998
645, -1384, 1998
358, -892, 1920
285, -500, 1220
422, -279, 742
276, -182, 756
490, 37, 912
-,-,-
-465, 885, 56
-465, 885, 56
-294, 765, 65
79, 722, 637
259, 567, 710
269, 354, 487
269, 354, 487
439, 104, 785
341, -384, 1117
25, -750, 1582
-54, -861, 1991
-26, -1083, 1998
546, -1405, 1998
692, -1460, 1998
478, -1265, 1998
301, -895, 1998
251, -638, 1505
283, -437, 967
363, -159, 1016
363, -159, 1016
506, 175, 1380
554, 449, 1422
-,-,-
-596, 724, 80
-513, 716, 6
-360, 674, -143
-35, 621, 384
-335, 437, 735
-335, 437, 735
172, 202, 924
566, -92, 1078
586, -410, 1403
280, -698, 1873
68, -1027, 1998
472, -1281, 1998
861, -1271, 1998
831, -1215, 1998
523, -1000, 1998
122, -802, 1892
-51, -491, 1540
-22, -273, 1178
-22, -273, 1178
340, -32, 1278
363, 354, 1288
-,-,-
-11, 344, -457
-356, 514, -91
-502, 615, 251
-238, 699, 308
-100, 601, 410
-87, 527, 431
63, 359, 389
63, 359, 389
492, 158, 501
589, -157, 690
598, -691, 1062
440, -965, 1803
381, -1003, 1998
823, -1168, 1998
982, -1352, 1998
809, -1291, 1998
622, -1003, 1998
401, -735, 1746
198, -649, 922
198, -649, 922
71, -721, 886
10, -392, 1329
623, 189, 1264
-,-,-
32, 518, 65
-605, 580, 193
-681, 620, -83
-334, 647, 102
58, 558, 511
56, 494, 563
56, 494, 563
282, 403, 685
683, 229, 825
926, -414, 1087
1209, -867, 1848
679, -855, 1998
461, -983, 1998
598, -1147, 1998
598, -1147, 1998
820, -1189, 1998
792, -917, 1928
591, -650, 1625
501, -559, 1195
520, -489, 973
447, -321, 993
431, 25, 1073
480, 267, 1002
715, 429, 1082
-,-,-
2, 453, -329
2, 453, -329
-213, 600, 27
-166, 614, 459
-161, 604, 473
-104, 491, 551
61, 349, 683
61, 349, 683
427, 174, 401
739, 13, 591
816, -464, 775
627, -1072, 1354
395, -1213, 1995
191, -1262, 1998
484, -1318, 1998
761, -1295, 1978
663, -1080, 1998
570, -749, 1955
570, -749, 1955
647, -480, 1441
755, -289, 957
-,-,-
8, 520, -389
-358, 692, 54
-142, 707, 114
218, 608, 318
165, 546, 573
165, 546, 573
20, 398, 677
97, 246, 757
266, -74, 717
637, -692, 862
778, -1291, 1628
399, -1387, 1998
89, -1447, 1998
89, -1447, 1998
700, -1472, 1998
989, -1274, 1998
967, -792, 1949
931, -389, 1411
774, -158, 861
808, -34, 770
-,-,-
63, 485, 183
94, 443, 212
94, 443, 212
18, 448, 246
83, 393, 547
-26, 278, 948
-26, 278, 948
96, 123, 925
136, -195, 1107
230, -519, 1349
872, -678, 1548
1245, -750, 1943
1203, -965, 1983
916, -1274, 1998
681, -1467, 1998
745, -1270, 1998
787, -986, 1998
797, -705, 1867
731, -528, 1227
488, -401, 903
488, -401, 903
248, -261, 928
103, 63, 1270
-,-,-
-188, 639, -366
-324, 680, -231
-324, 680, -231
-328, 731, 289
-68, 679, 329
105, 530, 541
93, 341, 692
277, -90, 774
500, -458, 1126
500, -458, 1126
398, -641, 1648
282, -805, 1908
677, -1111, 1991
972, -1291, 1998
960, -1323, 1998
650, -1106, 1998
440, -766, 1943
272, -473, 1445
211, -226, 1272
-,-,-
-361, 403, -463
-395, 507, -362
-201, 635, -71
-27, 683, 473
412, 672, 687
671, 574, 636
597, 396, 477
597, 396, 477
671, 112, 540
705, -351, 784
326, -868, 1247
-224, -1231, 1888
-307, -1614, 1998
-218, -1821, 1998
314, -1392, 1998
988, -819, 1998
1215, -466, 1828
1208, -248, 1267
1057, -140, 727
-,-,-
-221, 438, -68
-59, 467, -66
108, 528, 2
-9, 551, 365
-115, 543, 316
-115, 543, 316
54, 511, 261
508, 423, 485
608, 252, 742
381, 2, 768
381, 2, 768
235, -186, 1153
507, -435, 1703
872, -928, 1997
1041, -1273, 1998
566, -1270, 1998
258, -1107, 1998
144, -778, 1864
91, -545, 1466
317, -203, 1498
622, 138, 1404
-,-,-
24, 530, -5
143, 540, -60
-392, 673, 175
-392, 673, 175
-527, 628, 396
-319, 530, 720
-72, 344, 900
216, 84, 846
344, -177, 668
553, -369, 595
553, -369, 595
733, -399, 931
716, -481, 1441
963, -749, 1746
1187, -1079, 1945
1146, -1258, 1998
719, -1254, 1998
323, -1100, 1998
199, -860, 1640
314, -578, 1349
472, -360, 1243
-,-,-
-111, 580, -76
-111, 580, -76
-485, 587, -49
-531, 638, 326
-62, 545, 493
222, 454, 408
71, 374, 484
71, 374, 484
285, 295, 800
581, 14, 998
718, -422, 1351
626, -799, 1817
586, -869, 1998
451, -905, 1998
533, -1069, 1998
666, -1242, 1998
620, -1158, 1998
478, -867, 1998
478, -867, 1998
410, -530, 1793
284, -362, 1017
325, -233, 875
378, 19, 1072
541, 239, 1211
-,-,-
137, 588, -171
-484, 603, -506
-1066, 615, -55
-657, 638, 233
-173, 499, 137
-173, 499, 137
-564, 421, 297
-271, 319, 383
283, 317, 632
1003, 58, 740
1317, -308, 1352
948, -270, 1996
860, -348, 1998
971, -548, 1998
971, -548, 1998
1001, -879, 1998
837, -1026, 1998
575, -927, 1998
364, -715, 1951
354, -532, 1763
406, -254, 1514
553, 199, 1318
593, 567, 1048
-,-,-
179, 414, -467
-124, 658, 60
-336, 733, -30
-237, 819, 184
-3, 783, 543
72, 653, 721
72, 653, 721
343, 486, 801
616, 183, 839
860, -141, 908
957, -450, 1328
719, -667, 1781
504, -987, 1981
504, -987, 1981
523, -1471, 1988
537, -1739, 1998
375, -1504, 1998
165, -1095, 1997
127, -671, 1496
-,-,-
38, 291, -298
133, 448, -261
87, 616, -233
-12, 653, 35
-12, 653, 35
60, 670, 335
132, 586, 323
196, 445, 383
56, 289, 566
56, 289, 566
-124, 122, 470
86, -19, 964
526, -282, 1517
904, -737, 1925
962, -1108, 1998
917, -1297, 1998
782, -1318, 1998
641, -1186, 1998
614, -874, 1998
614, -874, 1998
569, -541, 1745
577, -335, 1341
-,-,-
219, 164, -496
139, 353, -354
-121, 547, 63
-121, 547, 63
-113, 617, 240
-114, 602, 157
148, 527, 364
30, 441, 714
88, 342, 631
88, 342, 631
310, 194, 551
579, -190, 760
657, -674, 1233
470, -994, 1845
423, -1038, 1998
717, -1175, 1997
883, -1297, 1860
872, -1287, 1857
547, -1022, 1998
260, -704, 1658
420, -571, 1223
420, -571, 1223
-,-,-
253, 487, -384
273, 628, -262
273, 628, -262
178, 689, 331
-86, 664, 776
-61, 524, 793
89, 354, 408
89, 354, 408
130, 151, 369
331, -57, 645
507, -447, 865
404, -865, 1324
212, -951, 1799
552, -958, 1757
1180, -1049, 1682
1303, -1156, 1896
1084, -1119, 1998
766, -888, 1997
522, -649, 1548
536, -576, 1193
536, -576, 1193
634, -319, 1497
622, 0, 1524
-,-,-
-82, 445, 18
-247, 508, 275
36, 608, 169
123, 563, 97
123, 563, 97
103, 557, 418
121, 420, 878
469, 215, 1023
649, -133, 931
649, -133, 931
717, -702, 917
681, -1221, 1527
757, -1324, 1997
630, -1339, 1998
572, -1343, 1977
578, -1251, 1669
608, -1012, 1523
611, -769, 1304
630, -584, 1225
641, -412, 1015
-,-,-
-377, 393, -9
-377, 393, -9
-172, 430, -18
151, 465, 303
35, 478, 431
-106, 452, 447
262, 341, 635
262, 341, 635
439, 188, 684
274, 59, 658
299, -238, 788
537, -687, 1381
658, -973, 1913
658, -973, 1913
829, -968, 1998
939, -1006, 1890
932, -1129, 1885
943, -1039, 1998
848, -817, 1998
738, -613, 1911
711, -432, 1442
618, -270, 1081
-,-,-
-67, 461, 155
68, 442, 177
68, 442, 177
180, 462, 322
220, 423, 397
50, 364, 567
48, 197, 722
48, 197, 722
445, 30, 734
454, -158, 655
227, -493, 830
412, -910, 1317
690, -1145, 1902
663, -1195, 1998
651, -1202, 1998
956, -1217, 1998
920, -973, 1998
920, -973, 1998
734, -688, 1945
740, -428, 1695
677, -165, 1292
-,-,-
477, 334, 201
368, 374, 231
124, 488, 417
124, 488, 417
73, 462, 472
157, 375, 464
157, 239, 381
83, 127, 684
83, 127, 684
-228, -143, 911
-289, -608, 1175
112, -907, 1718
758, -861, 1998
1054, -944, 1970
914, -1052, 1799
872, -1113, 1982
773, -1032, 1998
516, -788, 1998
441, -617, 1795
459, -478, 1308
590, -345, 1169
690, -98, 1116
690, -98, 1116
517, 164, 966
-,-,-
-57, 494, 90
112, 522, -185
4, 567, -129
-312, 610, 394
-312, 610, 394
-161, 550, 499
299, 336, 490
141, 113, 626
-67, -31, 587
234, -62, 848
589, -265, 1144
589, -265, 1144
584, -613, 1455
748, -870, 1943
849, -911, 1998
1073, -875, 1998
1036, -853, 1998
935, -726, 1998
753, -535, 1978
636, -324, 1615
670, -141, 1262
-,-,-
-264, 872, -30
-252, 696, -21
29, 769, 528
29, 769, 528
142, 683, 1090
45, 502, 943
338, 322, 601
534, 93, 513
534, 93, 513
802, -212, 554
796, -649, 1352
477, -1026, 1995
306, -1329, 1998
400, -1501, 1998
656, -1413, 1971
882, -1115, 1981
1031, -781, 1998
1103, -520, 1909
1032, -225, 1270
969, 22, 994
728, 247, 1172
-,-,-
89, 332, -48
213, 458, -65
213, 458, -65
181, 619, 255
80, 621, 361
282, 546, 486
267, 408, 688
267, 408, 688
356, 167, 727
356, -153, 806
332, -490, 957
287, -805, 1493
388, -988, 1961
778, -1315, 1998
1063, -1559, 1998
821, -1438, 1998
477, -1075, 1998
446, -668, 1582
425, -426, 919
526, -290, 914
526, -290, 914
637, -162, 1079
643, 62, 1057
